t,plant,axis,Tsoil,volume,nitrates,Conc_Nitrates_Soil,mineralisation
43,1,MS,6.9280000000000,1,426753.7880158399930,426753.7880158399930,0.0025847900000
44,1,MS,6.7270000000000,1,426724.0553449200233,426724.0553449200233,0.0025413400000
45,1,MS,6.3810000000000,1,426695.5848036300158,426695.5848036300158,0.0024681100000
46,1,MS,6.2500000000000,1,426667.7719755700091,426667.7719755700091,0.0024408900000
47,1,MS,6.4520000000000,1,426639.7986276199808,426639.7986276199808,0.0024829800000
48,1,MS,6.7560000000000,1,426611.2146677999990,426611.2146677999990,0.0025475700000
49,1,MS,7.0750000000000,1,426581.5991818800103,426581.5991818800103,0.0026169900000
50,1,MS,7.1950000000000,1,426551.1974707500194,426551.1974707500194,0.0026435500000
51,1,MS,7.1350000000000,1,426520.1771183600067,426520.1771183600067,0.0026302400000
52,1,MS,7.0380000000000,1,426488.6177691000048,426488.6177691000048,0.0026088500000
53,1,MS,6.7360000000000,1,426457.1067069700221,426457.1067069700221,0.0025432700000
54,1,MS,6.3710000000000,1,426425.7917078500031,426425.7917078500031,0.0024660200000
55,1,MS,6.1430000000000,1,426394.3250700699864,426394.3250700699864,0.0024188600000
56,1,MS,5.9220000000000,1,426362.9313390700263,426362.9313390700263,0.0023739400000
57,1,MS,5.7920000000000,1,426331.4215720599750,426331.4215720599750,0.0023478700000
58,1,MS,5.7110000000000,1,426299.7606427100254,426299.7606427100254,0.0023317600000
59,1,MS,5.6860000000000,1,426267.9054076600005,426267.9054076600005,0.0023268100000
60,1,MS,5.6750000000000,1,426235.9381282600225,426235.9381282600225,0.0023246300000
61,1,MS,5.6210000000000,1,426204.0615443999995,426204.0615443999995,0.0023139800000
62,1,MS,5.5350000000000,1,426172.4270560300210,426172.4270560300210,0.0022971000000
63,1,MS,5.4330000000000,1,426141.1255383800017,426141.1255383800017,0.0022772400000
64,1,MS,5.3510000000000,1,426110.1421991100069,426110.1421991100069,0.0022613800000
65,1,MS,5.2980000000000,1,426079.4373689499917,426079.4373689499917,0.0022511800000
66,1,MS,5.2460000000000,1,426049.0362999300123,426049.0362999300123,0.0022412200000
67,1,MS,5.1740000000000,1,426019.0128310699947,426019.0128310699947,0.0022274900000
68,1,MS,5.0870000000000,1,425989.4203316899948,425989.4203316899948,0.0022110000000
69,1,MS,4.9980000000000,1,425960.2737015300081,425960.2737015300081,0.0021942500000
70,1,MS,4.9480000000000,1,425931.4712776599918,425931.4712776599918,0.0021849000000
71,1,MS,4.9670000000000,1,425902.8592386000091,425902.8592386000091,0.0021884500000
72,1,MS,5.1140000000000,1,425874.1115565699874,425874.1115565699874,0.0022161100000
73,1,MS,5.3280000000000,1,425845.0262111800257,425845.0262111800257,0.0022569500000
74,1,MS,5.4350000000000,1,425815.7967062600073,425815.7967062600073,0.0022776200000
75,1,MS,5.4420000000000,1,425786.6221404999960,425786.6221404999960,0.0022789800000
76,1,MS,5.2560000000000,1,425757.9076982599800,425757.9076982599800,0.0022431300000
77,1,MS,4.8980000000000,1,425730.0407181699993,425730.0407181699993,0.0021755700000
78,1,MS,4.3950000000000,1,425703.2167721400037,425703.2167721400037,0.0020838000000
79,1,MS,3.9260000000000,1,425677.3029007600271,425677.3029007600271,0.0020014300000
80,1,MS,3.5370000000000,1,425652.0745551500004,425652.0745551500004,0.0019353800000
81,1,MS,3.1600000000000,1,425627.5118783200160,425627.5118783200160,0.0018732900000
82,1,MS,2.8470000000000,1,425603.4732299899915,425603.4732299899915,0.0018231200000
83,1,MS,2.6050000000000,1,425579.8156597400084,425579.8156597400084,0.0017851800000
84,1,MS,2.4940000000000,1,425556.2833759699715,425556.2833759699715,0.0017680300000
85,1,MS,2.4570000000000,1,425532.7559727900079,425532.7559727900079,0.0017623400000
86,1,MS,2.4030000000000,1,425509.2894097699900,425509.2894097699900,0.0017540700000
87,1,MS,2.3540000000000,1,425485.8920594300143,425485.8920594300143,0.0017466000000
88,1,MS,2.3030000000000,1,425462.5894015199738,425462.5894015199738,0.0017388500000
89,1,MS,2.2410000000000,1,425439.4227396600181,425439.4227396600181,0.0017294800000
90,1,MS,2.1790000000000,1,425416.4015335399890,425416.4015335399890,0.0017201500000
91,1,MS,2.1430000000000,1,425393.4846336600021,425393.4846336600021,0.0017147600000
92,1,MS,2.0700000000000,1,425370.7471125799930,425370.7471125799930,0.0017038600000
93,1,MS,1.9880000000000,1,425348.1850070999935,425348.1850070999935,0.0016917100000
94,1,MS,1.9320000000000,1,425325.7330509700114,425325.7330509700114,0.0016834500000
95,1,MS,1.9210000000000,1,425303.2878444300150,425303.2878444300150,0.0016818300000
96,1,MS,2.0440000000000,1,425280.3521071400028,425280.3521071400028,0.0017000000000
97,1,MS,2.5160000000000,1,425255.8998979600146,425255.8998979600146,0.0017714100000
98,1,MS,2.9260000000000,1,425229.8652853600215,425229.8652853600215,0.0018356700000
99,1,MS,3.1890000000000,1,425202.3483915199758,425202.3483915199758,0.0018780000000
100,1,MS,3.1810000000000,1,425174.0131278500194,425174.0131278500194,0.0018767000000
101,1,MS,2.8910000000000,1,425145.6977366399951,425145.6977366399951,0.0018301000000
102,1,MS,2.6010000000000,1,425117.3618147399975,425117.3618147399975,0.0017845600000
103,1,MS,2.2500000000000,1,425089.1346074300236,425089.1346074300236,0.0017308400000
104,1,MS,2.0980000000000,1,425060.7219448399846,425060.7219448399846,0.0017080400000
105,1,MS,2.0230000000000,1,425031.9932548099896,425031.9932548099896,0.0016968900000
106,1,MS,1.9460000000000,1,425003.0166009999812,425003.0166009999812,0.0016855100000
107,1,MS,1.8490000000000,1,424973.9149424299831,424973.9149424299831,0.0016712800000
108,1,MS,1.7870000000000,1,424944.6782524199807,424944.6782524199807,0.0016622400000
109,1,MS,1.7420000000000,1,424915.3209703799803,424915.3209703799803,0.0016557000000
110,1,MS,1.7250000000000,1,424885.8224288999918,424885.8224288999918,0.0016532400000
111,1,MS,1.7200000000000,1,424856.1916656299727,424856.1916656299727,0.0016525200000
112,1,MS,1.6820000000000,1,424826.5713588200160,424826.5713588200160,0.0016470300000
113,1,MS,1.6540000000000,1,424796.9582688399823,424796.9582688399823,0.0016430000000
114,1,MS,1.6560000000000,1,424767.3007369500119,424767.3007369500119,0.0016432800000
115,1,MS,1.6580000000000,1,424737.6179623900098,424737.6179623900098,0.0016435700000
116,1,MS,1.6800000000000,1,424707.8741199399810,424707.8741199399810,0.0016467400000
117,1,MS,1.7000000000000,1,424678.0855464600027,424678.0855464600027,0.0016496300000
118,1,MS,1.7650000000000,1,424648.1397680999944,424648.1397680999944,0.0016590400000
119,1,MS,1.9500000000000,1,424617.7396835599793,424617.7396835599793,0.0016861000000
120,1,MS,2.3980000000000,1,424586.0427388399839,424586.0427388399839,0.0017533100000
121,1,MS,2.9900000000000,1,424552.4256571700098,424552.4256571700098,0.0018458900000
122,1,MS,3.3970000000000,1,424517.3021222099778,424517.3021222099778,0.0019121100000
123,1,MS,3.6910000000000,1,424480.8867262999993,424480.8867262999993,0.0019612900000
124,1,MS,3.7820000000000,1,424443.8381676700083,424443.8381676700083,0.0019767400000
125,1,MS,3.6640000000000,1,424406.9318747299840,424406.9318747299840,0.0019567200000
126,1,MS,3.4760000000000,1,424370.3217213699827,424370.3217213699827,0.0019252100000
127,1,MS,3.1770000000000,1,424334.4484712600242,424334.4484712600242,0.0018760500000
128,1,MS,2.7290000000000,1,424299.7473838499864,424299.7473838499864,0.0018045300000
129,1,MS,2.4890000000000,1,424265.5881659999723,424265.5881659999723,0.0017672600000
130,1,MS,2.4380000000000,1,424231.4641860200209,424231.4641860200209,0.0017594300000
131,1,MS,2.4120000000000,1,424197.3429122199886,424197.3429122199886,0.0017554500000
132,1,MS,2.3590000000000,1,424163.3458579300204,424163.3458579300204,0.0017473600000
133,1,MS,2.3030000000000,1,424129.5159173900029,424129.5159173900029,0.0017388500000
134,1,MS,2.0460000000000,1,424096.4568164799712,424096.4568164799712,0.0017003000000
135,1,MS,1.8270000000000,1,424064.0507200200227,424064.0507200200227,0.0016680600000
136,1,MS,1.7330000000000,1,424031.9506438599783,424031.9506438599783,0.0016544000000
137,1,MS,1.6600000000000,1,424000.1124414100195,424000.1124414100195,0.0016438600000
138,1,MS,1.5970000000000,1,423968.5213931999751,423968.5213931999751,0.0016348100000
139,1,MS,1.5310000000000,1,423937.1967419100110,423937.1967419100110,0.0016253800000
140,1,MS,1.4660000000000,1,423906.1360276900232,423906.1360276900232,0.0016161500000
141,1,MS,1.3930000000000,1,423875.3482514600037,423875.3482514600037,0.0016058300000
142,1,MS,1.3470000000000,1,423844.7418273600051,423844.7418273600051,0.0015993600000
143,1,MS,1.3300000000000,1,423814.2225105499965,423814.2225105499965,0.0015969700000
144,1,MS,1.3400000000000,1,423783.4260534200002,423783.4260534200002,0.0015983800000
145,1,MS,1.4980000000000,1,423751.6117965800222,423751.6117965800222,0.0016206900000
146,1,MS,1.7570000000000,1,423718.3635683400207,423718.3635683400207,0.0016578800000
147,1,MS,2.0850000000000,1,423683.3040966599947,423683.3040966599947,0.0017061000000
148,1,MS,2.1310000000000,1,423647.4119344200008,423647.4119344200008,0.0017129600000
149,1,MS,1.9020000000000,1,423611.6878963399795,423611.6878963399795,0.0016790400000
150,1,MS,1.6370000000000,1,423576.2418489300180,423576.2418489300180,0.0016405500000
151,1,MS,1.5120000000000,1,423540.6647555400268,423540.6647555400268,0.0016226800000
152,1,MS,1.4540000000000,1,423504.9218000199762,423504.9218000199762,0.0016144500000
153,1,MS,1.4070000000000,1,423469.0596534499782,423469.0596534499782,0.0016078000000
154,1,MS,1.3770000000000,1,423433.0711506599910,423433.0711506599910,0.0016035800000
155,1,MS,1.3620000000000,1,423396.9665858499939,423396.9665858499939,0.0016014700000
156,1,MS,1.3640000000000,1,423360.7412243700237,423360.7412243700237,0.0016017500000
157,1,MS,1.3790000000000,1,423324.3986715999781,423324.3986715999781,0.0016038600000
158,1,MS,1.4080000000000,1,423287.9473059399752,423287.9473059399752,0.0016079400000
159,1,MS,1.4740000000000,1,423251.3222623500042,423251.3222623500042,0.0016172800000
160,1,MS,1.5840000000000,1,423214.4202005999978,423214.4202005999978,0.0016329500000
161,1,MS,1.6970000000000,1,423177.2656639799825,423177.2656639799825,0.0016491900000
162,1,MS,1.8400000000000,1,423139.7939641699777,423139.7939641699777,0.0016699600000
163,1,MS,1.8960000000000,1,423102.3176773100276,423102.3176773100276,0.0016781600000
164,1,MS,1.6770000000000,1,423065.7218766799779,423065.7218766799779,0.0016463100000
165,1,MS,1.4590000000000,1,423029.9664054100285,423029.9664054100285,0.0016151500000
166,1,MS,1.4300000000000,1,422994.4425564800040,422994.4425564800040,0.0016110500000
167,1,MS,1.8620000000000,1,422957.7139739100239,422957.7139739100239,0.0016731800000
168,1,MS,2.5710000000000,1,422918.5081182399881,422918.5081182399881,0.0017799100000
169,1,MS,3.3460000000000,1,422876.0409683799953,422876.0409683799953,0.0019036900000
170,1,MS,4.0500000000000,1,422830.1865541600273,422830.1865541600273,0.0020229100000
171,1,MS,4.2330000000000,1,422782.6457125099842,422782.6457125099842,0.0020550000000
172,1,MS,4.0160000000000,1,422735.1906397800194,422735.1906397800194,0.0020170000000
173,1,MS,3.5800000000000,1,422688.9152611800237,422688.9152611800237,0.0019425800000
174,1,MS,3.0650000000000,1,422644.0844244000036,422644.0844244000036,0.0018579300000
175,1,MS,2.8450000000000,1,422599.5688754899893,422599.5688754899893,0.0018228100000
176,1,MS,2.8650000000000,1,422554.6509974800283,422554.6509974800283,0.0018259700000
177,1,MS,2.9700000000000,1,422509.1041212599957,422509.1041212599957,0.0018426900000
178,1,MS,3.0850000000000,1,422462.9908411999932,422462.9908411999932,0.0018611500000
179,1,MS,3.1870000000000,1,422416.4546800099779,422416.4546800099779,0.0018776700000
180,1,MS,3.2900000000000,1,422369.5788660499966,422369.5788660499966,0.0018944900000
181,1,MS,3.4220000000000,1,422322.3184758899733,422322.3184758899733,0.0019162400000
182,1,MS,3.6030000000000,1,422274.5369884099928,422274.5369884099928,0.0019464500000
183,1,MS,3.8080000000000,1,422226.1946841899771,422226.1946841899771,0.0019811800000
184,1,MS,3.9490000000000,1,422177.6036507600220,422177.6036507600220,0.0020054000000
185,1,MS,4.0720000000000,1,422128.8744556399761,422128.8744556399761,0.0020267400000
186,1,MS,4.2130000000000,1,422079.9671428899746,422079.9671428899746,0.0020514700000
187,1,MS,4.3580000000000,1,422030.8906159999897,422030.8906159999897,0.0020771900000
188,1,MS,4.4790000000000,1,421981.7686310699792,421981.7686310699792,0.0020988700000
189,1,MS,4.6170000000000,1,421932.5538138399716,421932.5538138399716,0.0021238600000
190,1,MS,4.8080000000000,1,421883.0450708100107,421883.0450708100107,0.0021588900000
191,1,MS,5.0930000000000,1,421832.8596455799998,421832.8596455799998,0.0022121400000
192,1,MS,5.4290000000000,1,421781.6956286400091,421781.6956286400091,0.0022764600000
193,1,MS,5.8650000000000,1,421728.9750825699884,421728.9750825699884,0.0023624800000
194,1,MS,6.2720000000000,1,421674.6969907199964,421674.6969907199964,0.0024454400000
195,1,MS,6.5060000000000,1,421619.5192962000147,421619.5192962000147,0.0024943400000
196,1,MS,6.6540000000000,1,421563.8170669800020,421563.8170669800020,0.0025257300000
197,1,MS,6.6880000000000,1,421508.1530505599803,421508.1530505599803,0.0025329900000
198,1,MS,6.6850000000000,1,421452.6939848299953,421452.6939848299953,0.0025323500000
199,1,MS,6.6840000000000,1,421397.4251713799895,421397.4251713799895,0.0025321300000
200,1,MS,6.6680000000000,1,421342.4520526800188,421342.4520526800188,0.0025287100000
201,1,MS,6.6460000000000,1,421287.8588465399807,421287.8588465399807,0.0025240200000
202,1,MS,6.6430000000000,1,421233.6109102999908,421233.6109102999908,0.0025233800000
203,1,MS,6.7220000000000,1,421179.3919636699720,421179.3919636699720,0.0025402700000
204,1,MS,6.8000000000000,1,421125.2679113399936,421125.2679113399936,0.0025570400000
205,1,MS,6.8620000000000,1,421071.3643114599981,421071.3643114599981,0.0025704500000
206,1,MS,6.9100000000000,1,421017.7821872499771,421017.7821872499771,0.0025808700000
207,1,MS,6.9630000000000,1,420964.5327441800036,420964.5327441800036,0.0025924200000
208,1,MS,7.0350000000000,1,420911.5818327000015,420911.5818327000015,0.0026081900000
209,1,MS,7.0650000000000,1,420859.1505002399790,420859.1505002399790,0.0026147900000
210,1,MS,7.1000000000000,1,420807.2356179300114,420807.2356179300114,0.0026225000000
211,1,MS,7.1350000000000,1,420755.8584449000191,420755.8584449000191,0.0026302400000
212,1,MS,7.0900000000000,1,420705.3696626200108,420705.3696626200108,0.0026203000000
213,1,MS,6.9460000000000,1,420656.1625443099765,420656.1625443099765,0.0025887100000
214,1,MS,6.8320000000000,1,420608.0797086500097,420608.0797086500097,0.0025639500000
215,1,MS,6.8300000000000,1,420560.6567068200093,420560.6567068200093,0.0025635200000
216,1,MS,6.8710000000000,1,420513.6895169200143,420513.6895169200143,0.0025724000000
217,1,MS,6.8960000000000,1,420467.1736591299996,420467.1736591299996,0.0025778200000
218,1,MS,6.8950000000000,1,420421.1275549299899,420421.1275549299899,0.0025776100000
219,1,MS,7.0070000000000,1,420375.0529020800022,420375.0529020800022,0.0026020500000
220,1,MS,7.2000000000000,1,420328.6355384599883,420328.6355384599883,0.0026446600000
221,1,MS,7.3350000000000,1,420282.1021314400132,420282.1021314400132,0.0026748500000
222,1,MS,7.4750000000000,1,420235.4206258499762,420235.4206258499762,0.0027064800000
223,1,MS,7.5650000000000,1,420188.7797869099886,420188.7797869099886,0.0027270000000
224,1,MS,7.5400000000000,1,420142.6531858000089,420142.6531858000089,0.0027212900000
225,1,MS,7.5100000000000,1,420097.0891842099954,420097.0891842099954,0.0027144400000
226,1,MS,7.5450000000000,1,420051.8624353599735,420051.8624353599735,0.0027224300000
227,1,MS,7.6150000000000,1,420006.8752208399819,420006.8752208399819,0.0027384600000
228,1,MS,7.7450000000000,1,419961.9359690999845,419961.9359690999845,0.0027684600000
229,1,MS,7.9250000000000,1,419916.9067066599964,419916.9067066599964,0.0028104900000
230,1,MS,8.0700000000000,1,419871.9763350299909,419871.9763350299909,0.0028447800000
231,1,MS,8.1750000000000,1,419827.3637274000212,419827.3637274000212,0.0028698400000
232,1,MS,8.2600000000000,1,419783.1888254900114,419783.1888254900114,0.0028902800000
233,1,MS,8.2150000000000,1,419739.9652810500120,419739.9652810500120,0.0028794500000
234,1,MS,8.0550000000000,1,419698.0884308199747,419698.0884308199747,0.0028412200000
235,1,MS,7.8500000000000,1,419657.6468230899773,419657.6468230899773,0.0027929100000
236,1,MS,7.7850000000000,1,419618.1122064800002,419618.1122064800002,0.0027777500000
237,1,MS,7.9900000000000,1,419578.6145063699805,419578.6145063699805,0.0028258200000
238,1,MS,8.0250000000000,1,419539.7145879199961,419539.7145879199961,0.0028341000000
239,1,MS,7.9750000000000,1,419501.6185132400133,419501.6185132400133,0.0028222700000
240,1,MS,8.1550000000000,1,419463.4073194600060,419463.4073194600060,0.0028650500000
241,1,MS,8.3800000000000,1,419424.6678668700042,419424.6678668700042,0.0029193600000
242,1,MS,8.4350000000000,1,419385.8305635899887,419385.8305635899887,0.0029327800000
243,1,MS,8.3950000000000,1,419347.0419961200096,419347.0419961200096,0.0029230100000
244,1,MS,8.2950000000000,1,419308.4543287300039,419308.4543287300039,0.0028987400000
245,1,MS,8.2150000000000,1,419270.0102827000082,419270.0102827000082,0.0028794500000
246,1,MS,8.2350000000000,1,419231.3871872299933,419231.3871872299933,0.0028842600000
247,1,MS,8.3000000000000,1,419192.5255905300146,419192.5255905300146,0.0028999500000
248,1,MS,8.3500000000000,1,419153.5668672599713,419153.5668672599713,0.0029120700000
249,1,MS,8.4200000000000,1,419114.6228696900071,419114.6228696900071,0.0029291100000
250,1,MS,8.4000000000000,1,419076.0670616399730,419076.0670616399730,0.0029242300000
251,1,MS,8.3950000000000,1,419037.9159714700072,419037.9159714700072,0.0029230100000
252,1,MS,8.4500000000000,1,419000.0600138499867,419000.0600138499867,0.0029364500000
253,1,MS,8.3600000000000,1,418962.9991593100131,418962.9991593100131,0.0029145000000
254,1,MS,8.1550000000000,1,418927.0527896399726,418927.0527896399726,0.0028650500000
255,1,MS,8.0650000000000,1,418891.8597404999891,418891.8597404999891,0.0028435900000
256,1,MS,8.0450000000000,1,418857.2416435600026,418857.2416435600026,0.0028388400000
257,1,MS,8.0850000000000,1,418823.0725149100181,418823.0725149100181,0.0028483500000
258,1,MS,8.1350000000000,1,418789.3520908100181,418789.3520908100181,0.0028602700000
259,1,MS,8.0750000000000,1,418756.4525493200053,418756.4525493200053,0.0028459700000
260,1,MS,7.8200000000000,1,418724.8695701599936,418724.8695701599936,0.0027859000000
261,1,MS,7.5800000000000,1,418694.4768679100089,418694.4768679100089,0.0027304300000
262,1,MS,7.4250000000000,1,418665.0453560600290,418665.0453560600290,0.0026951400000
263,1,MS,7.3200000000000,1,418636.4213731500204,418636.4213731500204,0.0026714800000
264,1,MS,7.3150000000000,1,418608.3121805699775,418608.3121805699775,0.0026703500000
265,1,MS,7.3600000000000,1,418580.5180631499970,418580.5180631499970,0.0026804700000
266,1,MS,7.2650000000000,1,418553.2958410499850,418553.2958410499850,0.0026591600000
267,1,MS,7.1850000000000,1,418526.5314478399814,418526.5314478399814,0.0026413300000
268,1,MS,7.0290000000000,1,418500.2888160099974,418500.2888160099974,0.0026068700000
269,1,MS,6.7790000000000,1,418474.7686952400254,418474.7686952400254,0.0025525100000
270,1,MS,6.4390000000000,1,418450.0694091800251,418450.0694091800251,0.0024802500000
271,1,MS,5.9870000000000,1,418426.3333880699938,418426.3333880699938,0.0023870700000
272,1,MS,5.5710000000000,1,418403.4771644200082,418403.4771644200082,0.0023041500000
273,1,MS,5.2660000000000,1,418381.2329927699757,418381.2329927699757,0.0022450500000
274,1,MS,5.2350000000000,1,418359.1179032800137,418359.1179032800137,0.0022391200000
275,1,MS,5.3740000000000,1,418336.8256522900192,418336.8256522900192,0.0022658200000
276,1,MS,5.4710000000000,1,418314.4826844399795,418314.4826844399795,0.0022846200000
277,1,MS,5.5040000000000,1,418292.2341509499820,418292.2341509499820,0.0022910500000
278,1,MS,5.4950000000000,1,418270.1897983599920,418270.1897983599920,0.0022892900000
279,1,MS,5.4370000000000,1,418248.4624964100076,418248.4624964100076,0.0022780100000
280,1,MS,5.3500000000000,1,418227.1080214499962,418227.1080214499962,0.0022611800000
281,1,MS,5.2620000000000,1,418206.1302503899788,418206.1302503899788,0.0022442800000
282,1,MS,5.2080000000000,1,418185.4766553500085,418185.4766553500085,0.0022339600000
283,1,MS,5.1440000000000,1,418165.1659788200050,418165.1659788200050,0.0022217900000
284,1,MS,5.0230000000000,1,418145.3007064500125,418145.3007064500125,0.0021989500000
285,1,MS,4.9080000000000,1,418125.8410975899897,418125.8410975899897,0.0021774400000
286,1,MS,4.9450000000000,1,418106.5282186599798,418106.5282186599798,0.0021843400000
287,1,MS,5.1620000000000,1,418087.0778656600160,418087.0778656600160,0.0022252100000
288,1,MS,5.5990000000000,1,418067.0323513200274,418067.0323513200274,0.0023096500000
289,1,MS,6.0540000000000,1,418046.1416141699883,418046.1416141699883,0.0024006800000
290,1,MS,6.5460000000000,1,418024.1086129099713,418024.1086129099713,0.0025027900000
291,1,MS,6.8150000000000,1,418001.0502001999994,418001.0502001999994,0.0025602800000
292,1,MS,6.7470000000000,1,417977.4587380000157,417977.4587380000157,0.0025456300000
293,1,MS,6.5330000000000,1,417953.5407949499786,417953.5407949499786,0.0025000400000
294,1,MS,6.2870000000000,1,417929.2503956700093,417929.2503956700093,0.0024485500000
295,1,MS,6.0910000000000,1,417904.4224169800291,417904.4224169800291,0.0024082200000
296,1,MS,5.9530000000000,1,417879.0268667700002,417879.0268667700002,0.0023801900000
297,1,MS,5.8410000000000,1,417853.1463393699960,417853.1463393699960,0.0023576700000
298,1,MS,5.7400000000000,1,417826.8706839699880,417826.8706839699880,0.0023375200000
299,1,MS,5.6630000000000,1,417800.2691719399882,417800.2691719399882,0.0023222600000
300,1,MS,5.5620000000000,1,417773.5110123199993,417773.5110123199993,0.0023023900000
301,1,MS,5.3950000000000,1,417746.8501915300149,417746.8501915300149,0.0022698700000
302,1,MS,5.2410000000000,1,417720.3121119799907,417720.3121119799907,0.0022402600000
303,1,MS,5.1630000000000,1,417693.7955861800001,417693.7955861800001,0.0022254000000
304,1,MS,5.1770000000000,1,417667.1290353899822,417667.1290353899822,0.0022280600000
305,1,MS,5.2420000000000,1,417640.2573805500288,417640.2573805500288,0.0022404500000
306,1,MS,5.4290000000000,1,417612.9828723199898,417612.9828723199898,0.0022764600000
307,1,MS,5.6410000000000,1,417585.2895139399916,417585.2895139399916,0.0023179200000
308,1,MS,5.8040000000000,1,417557.3308783199755,417557.3308783199755,0.0023502700000
309,1,MS,5.9670000000000,1,417529.1371932100155,417529.1371932100155,0.0023830200000
310,1,MS,6.1760000000000,1,417500.6876292200177,417500.6876292200177,0.0024256400000
311,1,MS,6.4080000000000,1,417471.9730375899817,417471.9730375899817,0.0024737500000
312,1,MS,6.6710000000000,1,417442.8721263299813,417442.8721263299813,0.0025293500000
313,1,MS,6.8840000000000,1,417413.3650800000178,417413.3650800000178,0.0025752200000
314,1,MS,7.0500000000000,1,417383.4971783800283,417383.4971783800283,0.0026114900000
315,1,MS,7.1300000000000,1,417353.3789276300231,417353.3789276300231,0.0026291300000
316,1,MS,7.0900000000000,1,417323.2581108200247,417323.2581108200247,0.0026203000000
317,1,MS,7.0250000000000,1,417293.1691226799740,417293.1691226799740,0.0026060000000
318,1,MS,6.9570000000000,1,417263.1247181699728,417263.1247181699728,0.0025911100000
319,1,MS,6.8960000000000,1,417233.0905085700215,417233.0905085700215,0.0025778200000
320,1,MS,6.8290000000000,1,417203.1724497299874,417203.1724497299874,0.0025633000000
321,1,MS,6.8050000000000,1,417173.3349764100276,417173.3349764100276,0.0025581200000
322,1,MS,6.7770000000000,1,417143.6780883300235,417143.6780883300235,0.0025520800000
323,1,MS,6.8330000000000,1,417114.0460360799916,417114.0460360799916,0.0025641700000
324,1,MS,6.9490000000000,1,417084.3510918800021,417084.3510918800021,0.0025893600000
325,1,MS,7.0750000000000,1,417054.6620792800095,417054.6620792800095,0.0026169900000
326,1,MS,7.1500000000000,1,417025.1672901100246,417025.1672901100246,0.0026335600000
327,1,MS,7.1900000000000,1,416995.9877841899870,416995.9877841899870,0.0026424400000
328,1,MS,7.2200000000000,1,416967.1973866199842,416967.1973866199842,0.0026491100000
329,1,MS,7.2350000000000,1,416938.8336044899770,416938.8336044899770,0.0026524600000
330,1,MS,7.2300000000000,1,416910.9620959999738,416910.9620959999738,0.0026513400000
331,1,MS,7.1950000000000,1,416883.6628665499738,416883.6628665499738,0.0026435500000
332,1,MS,7.1700000000000,1,416856.9122877999907,416856.9122877999907,0.0026380000000
333,1,MS,7.1300000000000,1,416830.7392788900179,416830.7392788900179,0.0026291300000
334,1,MS,7.1450000000000,1,416805.0241989599890,416805.0241989599890,0.0026324500000
335,1,MS,7.2400000000000,1,416779.5893054800108,416779.5893054800108,0.0026535700000
336,1,MS,7.4950000000000,1,416754.0211677299812,416754.0211677299812,0.0027110300000
337,1,MS,7.7050000000000,1,416728.2812346499995,416728.2812346499995,0.0027592000000
338,1,MS,7.8350000000000,1,416702.4095284899813,416702.4095284899813,0.0027894000000
339,1,MS,8.0200000000000,1,416676.1127902899752,416676.1127902899752,0.0028329100000
340,1,MS,8.0100000000000,1,416649.6062400700175,416649.6062400700175,0.0028305500000
341,1,MS,7.7650000000000,1,416623.1716432099929,416623.1716432099929,0.0027731000000
342,1,MS,7.5100000000000,1,416596.6317979799933,416596.6317979799933,0.0027144400000
343,1,MS,7.3500000000000,1,416569.6905105300248,416569.6905105300248,0.0026782200000
344,1,MS,7.2700000000000,1,416542.1426395099843,416542.1426395099843,0.0026602700000
345,1,MS,7.1250000000000,1,416514.2489713500254,416514.2489713500254,0.0026280300000
346,1,MS,6.9230000000000,1,416486.2322024499881,416486.2322024499881,0.0025837000000
347,1,MS,6.8600000000000,1,416457.8952616999741,416457.8952616999741,0.0025700100000
348,1,MS,6.8590000000000,1,416429.2155564600253,416429.2155564600253,0.0025698000000
349,1,MS,6.7970000000000,1,416400.4600711900275,416400.4600711900275,0.0025563900000
350,1,MS,6.6390000000000,1,416371.9498599999934,416371.9498599999934,0.0025225300000
351,1,MS,6.5380000000000,1,416343.6274799800012,416343.6274799800012,0.0025011000000
352,1,MS,6.4850000000000,1,416315.4555651199771,416315.4555651199771,0.0024899100000
353,1,MS,6.2970000000000,1,416287.8033053600229,416287.8033053600229,0.0024506200000
354,1,MS,5.9430000000000,1,416261.0564129499835,416261.0564129499835,0.0023781700000
355,1,MS,5.6460000000000,1,416235.0834574099863,416235.0834574099863,0.0023189100000
356,1,MS,5.4210000000000,1,416209.7062976100133,416209.7062976100133,0.0022749100000
357,1,MS,5.1040000000000,1,416185.0900607900112,416185.0900607900112,0.0022142200000
358,1,MS,5.1520000000000,1,416160.4396535200067,416160.4396535200067,0.0022233100000
359,1,MS,5.7210000000000,1,416134.7124887499958,416134.7124887499958,0.0023337400000
360,1,MS,6.4770000000000,1,416107.3550994499819,416107.3550994499819,0.0024882300000
361,1,MS,7.0030000000000,1,416078.5518072199775,416078.5518072199775,0.0026011700000
362,1,MS,7.3650000000000,1,416048.4549394699861,416048.4549394699861,0.0026816000000
363,1,MS,7.6050000000000,1,416017.0091174599947,416017.0091174599947,0.0027361600000
364,1,MS,7.4950000000000,1,415984.8944989700103,415984.8944989700103,0.0027110300000
365,1,MS,7.0570000000000,1,415952.8094047500053,415952.8094047500053,0.0026130300000
366,1,MS,6.5490000000000,1,415920.7876502500148,415920.7876502500148,0.0025034200000
