t,DOY,hour,air_temperature,PARi,soil_temperature,humidity,ambient_CO2,Wind,mineral_N_fertilization_rate
4234,161,22,11.2,0,18.63532292,0.87,360,1.9,0
4235,161,23,11,0,18.6329375,0.89,360,1.9,0
4236,161,24,9.8,0,18.62851042,0.91,360,1.3,0
4237,162,1,9.9,0,18.6225,0.93,360,1.3,0
4238,162,2,9.5,0,18.62044792,0.94,360,1.3,0
4239,162,3,10.2,0,18.61663542,0.95,360,1.3,0
4240,162,4,9.8,0,18.61101042,0.95,360,1.3,0
4241,162,5,9.8,56.11111111,18.60902083,0.95,360,1.3,0
4242,162,6,12.6,280.5555556,18.60490625,0.92,360,1.3,0
4243,162,7,14.1,650.8888889,18.59848958,0.77,360,1.3,0
4244,162,8,15.8,1021.222222,18.59628125,0.65,360,1.3,0
4245,162,9,17.4,1369.111111,18.59182292,0.59,360,1.3,0
4246,162,10,18.5,1582.333333,18.58484375,0.53,360,1.3,0
4247,162,11,18,1515,18.58245833,0.5,360,1.3,0
4248,162,12,19.2,1806.777778,18.57669792,0.48,360,1.3,0
4249,162,13,19.2,1032.444444,18.56758333,0.47,360,1.3,0
4250,162,14,20.1,695.7777778,18.5648125,0.48,360,1.3,0
4251,162,15,19.8,1021.222222,18.55972917,0.46,360,1.3,0
4252,162,16,19.8,314.2222222,18.55330208,0.48,360,1.3,0
4253,162,17,20.7,785.5555556,18.55146875,0.42,360,1.3,0
4254,162,18,19.7,549.8888889,18.54815625,0.53,360,1.3,0
4255,162,19,16.2,157.1111111,18.54372917,0.64,360,1.3,0
4256,162,20,15.1,22.44444444,18.54222917,0.64,360,1.3,0
4257,162,21,13.8,0,18.53867708,0.72,360,1.3,0
4258,162,22,14.6,0,18.53160417,0.75,360,1.3,0
4259,162,23,14.4,0,18.52860417,0.78,360,1.3,0
4260,162,24,13.1,0,18.52157292,0.93,360,2.3,0
4261,163,1,13.1,0,18.50922917,0.95,360,2.3,0
4262,163,2,13.2,0,18.50492708,0.96,360,2.3,0
4263,163,3,13.1,0,18.49576042,0.97,360,2.3,0
4264,163,4,12.9,0,18.4805625,0.97,360,2.3,0
4265,163,5,12.6,0,18.47540625,0.96,360,2.3,0
4266,163,6,11.7,67.33333333,18.46510417,0.96,360,2.3,0
4267,163,7,12.3,224.4444444,18.449875,0.92,360,2.3,0
4268,163,8,13,325.4444444,18.44498958,0.87,360,2.3,0
4269,163,9,13.7,482.5555556,18.43576042,0.82,360,2.3,0
4270,163,10,15.6,909,18.42305208,0.76,360,2.3,0
4271,163,11,15.8,1245.666667,18.41915625,0.68,360,2.3,0
4272,163,12,16.1,583.5555556,18.41192708,0.69,360,2.3,0
4273,163,13,14.4,493.7777778,18.40146875,0.85,360,2.3,0
4274,163,14,14.5,1032.444444,18.39794792,0.83,360,2.3,0
4275,163,15,15.8,1245.666667,18.39080208,0.75,360,2.3,0
4276,163,16,16.1,1391.555556,18.37976042,0.72,360,2.3,0
4277,163,17,16.9,998.7777778,18.37596875,0.65,360,2.3,0
4278,163,18,14.3,359.1111111,18.36813542,0.84,360,2.3,0
4279,163,19,13.8,157.1111111,18.35597917,0.81,360,2.3,0
4280,163,20,13.3,44.88888889,18.35194792,0.83,360,2.3,0
4281,163,21,12.5,0,18.34407292,0.87,360,2.3,0
4282,163,22,11.7,0,18.33396875,0.91,360,2.3,0
4283,163,23,11.9,0,18.33129167,0.93,360,2.3,0
4284,163,24,12.2,0,18.32709375,0.93,360,2.8,0
4285,164,1,12.3,0,18.32313542,0.92,360,2.8,0
4286,164,2,10.5,0,18.32227083,0.93,360,2.8,0
4287,164,3,9.8,0,18.32058333,0.95,360,2.8,0
4288,164,4,9.7,0,18.31833333,0.96,360,2.8,0
4289,164,5,10.4,67.33333333,18.31759375,0.97,360,2.8,0
4290,164,6,11.9,246.8888889,18.31616667,0.95,360,2.8,0
4291,164,7,13.7,493.7777778,18.3143125,0.87,360,2.8,0
4292,164,8,15.2,707,18.31383333,0.82,360,2.8,0
4293,164,9,16.3,774.3333333,18.31298958,0.8,360,2.8,0
4294,164,10,17.8,1010,18.31183333,0.7,360,2.8,0
4295,164,11,19.4,1223.222222,18.3114375,0.67,360,2.8,0
4296,164,12,20.3,1290.555556,18.31058333,0.64,360,2.8,0
4297,164,13,21.7,1616,18.3095,0.6,360,2.8,0
4298,164,14,21,1200.777778,18.30921875,0.61,360,2.8,0
4299,164,15,21.5,1301.777778,18.30885417,0.6,360,2.8,0
4300,164,16,21.7,998.7777778,18.30877083,0.57,360,2.8,0
4301,164,17,20.8,886.5555556,18.30892708,0.61,360,2.8,0
4302,164,18,20.3,516.2222222,18.30955208,0.63,360,2.8,0
4303,164,19,19.5,202,18.311125,0.64,360,2.8,0
4304,164,20,17.5,22.44444444,18.31170833,0.67,360,2.8,0
4305,164,21,16,0,18.31276042,0.72,360,2.8,0
4306,164,22,15.2,0,18.31353125,0.69,360,2.8,0
4307,164,23,14.4,0,18.31386458,0.71,360,2.8,0
4308,164,24,12.1,0,18.31442708,0.82,360,1.9,0
4309,165,1,11.3,0,18.31439583,0.86,360,1.9,0
4310,165,2,10.1,0,18.314125,0.87,360,1.9,0
4311,165,3,9.7,0,18.31295833,0.9,360,1.9,0
4312,165,4,10.1,0,18.310125,0.92,360,1.9,0
4313,165,5,10.8,78.55555556,18.30917708,0.86,360,1.9,0
4314,165,6,12.4,291.7777778,18.30742708,0.86,360,1.9,0
4315,165,7,15.1,594.7777778,18.3053125,0.66,360,1.9,0
4316,165,8,17.8,942.6666667,18.30477083,0.62,360,1.9,0
4317,165,9,19.6,1301.777778,18.30385417,0.6,360,1.9,0
4318,165,10,20.7,1593.555556,18.30307292,0.59,360,1.9,0
4319,165,11,21.9,1784.333333,18.303,0.54,360,1.9,0
4320,165,12,22.9,1907.777778,18.30327083,0.52,360,1.9,0
4321,165,13,22.6,1660.888889,18.30485417,0.54,360,1.9,0
4322,165,14,23.8,1021.222222,18.30579167,0.49,360,1.9,0
4323,165,15,24.2,1548.666667,18.30836458,0.49,360,1.9,0
4324,165,16,23.4,1066.111111,18.31404167,0.52,360,1.9,0
4325,165,17,22.7,875.3333333,18.31638542,0.5,360,1.9,0
4326,165,18,22.3,415.2222222,18.32179167,0.54,360,1.9,0
4327,165,19,20.9,280.5555556,18.33114583,0.59,360,1.9,0
4328,165,20,18.1,44.88888889,18.334375,0.68,360,1.9,0
4329,165,21,17.5,0,18.34075,0.7,360,1.9,0
4330,165,22,16.8,0,18.34983333,0.68,360,1.9,0
4331,165,23,16.3,0,18.35269792,0.73,360,1.9,0
4332,165,24,15.7,0,18.35778125,0.76,360,1,0
4333,166,1,13.9,0,18.36528125,0.84,360,1,0
4334,166,2,13.5,0,18.36796875,0.85,360,1,0
4335,166,3,12.6,0,18.37364583,0.92,360,1,0
4336,166,4,13,0,18.38211458,0.93,360,1,0
4337,166,5,14.5,78.55555556,18.38494792,0.88,360,1,0
4338,166,6,15.8,303,18.3904375,0.83,360,1,0
4339,166,7,17.7,617.2222222,18.39845833,0.75,360,1,0
4340,166,8,20.5,965.1111111,18.40115625,0.66,360,1,0
4341,166,9,22.3,1313,18.40666667,0.57,360,1,0
4342,166,10,23.1,1582.333333,18.41548958,0.5,360,1,0
4343,166,11,23.5,1784.333333,18.418625,0.47,360,1,0
4344,166,12,25,1806.777778,18.42514583,0.48,360,1,0
4345,166,13,24.1,1481.333333,18.43577083,0.47,360,1,0
4346,166,14,24.7,1806.777778,18.43954167,0.39,360,1,0
4347,166,15,24.2,841.6666667,18.44747917,0.47,360,1,0
4348,166,16,25.2,942.6666667,18.46047917,0.48,360,1,0
4349,166,17,24.2,527.4444444,18.46515625,0.52,360,1,0
4350,166,18,22.6,415.2222222,18.475125,0.57,360,1,0
4351,166,19,21.9,123.4444444,18.49066667,0.6,360,1,0
4352,166,20,20.5,22.44444444,18.49545833,0.64,360,1,0
4353,166,21,20.1,0,18.50440625,0.63,360,1,0
4354,166,22,18.9,0,18.51579167,0.71,360,1,0
4355,166,23,17,0,18.51910417,0.76,360,1,0
4356,166,24,15.6,0,18.52496875,0.87,360,2.1,0
4357,167,1,14.7,0,18.5314375,0.9,360,2.1,0
4358,167,2,14.4,0,18.53292708,0.93,360,2.1,0
4359,167,3,13.3,0,18.53491667,0.95,360,2.1,0
4360,167,4,12.8,0,18.53628125,0.95,360,2.1,0
4361,167,5,13.4,67.33333333,18.53640625,0.95,360,2.1,0
4362,167,6,15.4,303,18.5364375,0.91,360,2.1,0
4363,167,7,18,628.4444444,18.53657292,0.69,360,2.1,0
4364,167,8,20.7,1010,18.53675,0.6,360,2.1,0
4365,167,9,21.6,1335.444444,18.53741667,0.55,360,2.1,0
4366,167,10,22.8,1649.666667,18.53965625,0.46,360,2.1,0
4367,167,11,22.5,1705.777778,18.54077083,0.49,360,2.1,0
4368,167,12,22.6,1829.222222,18.54366667,0.49,360,2.1,0
4369,167,13,24.2,1750.666667,18.54966667,0.44,360,2.1,0
4370,167,14,24.2,1660.888889,18.552125,0.46,360,2.1,0
4371,167,15,24,1054.888889,18.5576875,0.47,360,2.1,0
4372,167,16,22.4,628.4444444,18.56748958,0.52,360,2.1,0
4373,167,17,22.6,808,18.57117708,0.51,360,2.1,0
4374,167,18,21.3,628.4444444,18.57915625,0.47,360,2.1,0
4375,167,19,19.1,291.7777778,18.59192708,0.49,360,2.1,0
4376,167,20,16.6,44.88888889,18.59621875,0.62,360,2.1,0
4377,167,21,15.3,0,18.60475,0.73,360,2.1,0
4378,167,22,14.2,0,18.61663542,0.81,360,2.1,0
4379,167,23,13.4,0,18.62010417,0.85,360,2.1,0
4380,167,24,13.6,0,18.62611458,0.87,360,2.3,0
4381,168,1,12.3,0,18.63202083,0.9,360,2.3,0
4382,168,2,13.6,0,18.63305208,0.9,360,2.3,0
4383,168,3,13.9,0,18.6340625,0.92,360,2.3,0
4384,168,4,13.7,0,18.63402083,0.9,360,2.3,0
4385,168,5,13,78.55555556,18.63364583,0.88,360,2.3,0
4386,168,6,13.7,325.4444444,18.63265625,0.83,360,2.3,0
4387,168,7,14.4,662.1111111,18.6311875,0.75,360,2.3,0
4388,168,8,15.7,1010,18.63073958,0.66,360,2.3,0
4389,168,9,16.5,1369.111111,18.63001042,0.61,360,2.3,0
4390,168,10,17.6,1616,18.629625,0.58,360,2.3,0
4391,168,11,18.4,1784.333333,18.62972917,0.52,360,2.3,0
4392,168,12,18.3,1997.555556,18.63040625,0.51,360,2.3,0
4393,168,13,19.3,1941.444444,18.63267708,0.51,360,2.3,0
4394,168,14,19.8,1795.555556,18.63378125,0.49,360,2.3,0
4395,168,15,20.3,1627.222222,18.63651042,0.46,360,2.3,0
4396,168,16,20.8,1346.666667,18.64204167,0.46,360,2.3,0
4397,168,17,20.3,987.5555556,18.64430208,0.44,360,2.3,0
4398,168,18,19.6,628.4444444,18.64936458,0.41,360,2.3,0
4399,168,19,18.2,303,18.65784375,0.49,360,2.3,0
4400,168,20,15,44.88888889,18.6606875,0.61,360,2.3,0
4401,168,21,13.9,0,18.66607292,0.66,360,2.3,0
4402,168,22,12.6,0,18.672875,0.73,360,2.3,0
4403,168,23,12.7,0,18.67479167,0.74,360,2.3,0
4404,168,24,11.3,0,18.67853125,0.75,360,1.2,0
4405,169,1,12.1,0,18.68528125,0.75,360,1.2,0
4406,169,2,9.8,0,18.68823958,0.84,360,1.2,0
4407,169,3,9.6,0,18.695875,0.86,360,1.2,0
4408,169,4,8.7,11.22222222,18.70997917,0.89,360,1.2,0
4409,169,5,10.8,89.77777778,18.7150625,0.85,360,1.2,0
4410,169,6,12.8,359.1111111,18.72577083,0.83,360,1.2,0
4411,169,7,14.4,695.7777778,18.7426875,0.72,360,1.2,0
4412,169,8,16.5,1043.666667,18.74842708,0.61,360,1.2,0
4413,169,9,18.2,1391.555556,18.76010417,0.54,360,1.2,0
4414,169,10,19.4,1694.555556,18.77840625,0.39,360,1.2,0
4415,169,11,19.9,1907.777778,18.78476042,0.37,360,1.2,0
4416,169,12,20.9,2031.222222,18.79791667,0.31,360,1.2,0
4417,169,13,21.6,2008.777778,18.81853125,0.29,360,1.2,0
4418,169,14,22.6,1874.111111,18.82558333,0.34,360,1.2,0
4419,169,15,23.2,1660.888889,18.83985417,0.35,360,1.2,0
4420,169,16,23.6,1335.444444,18.86163542,0.34,360,1.2,0
4421,169,17,23.4,998.7777778,18.86897917,0.36,360,1.2,0
4422,169,18,22.6,617.2222222,18.88373958,0.39,360,1.2,0
4423,169,19,21.1,235.6666667,18.90578125,0.51,360,1.2,0
4424,169,20,19.2,33.66666667,18.91297917,0.54,360,1.2,0
4425,169,21,17.4,0,18.92694792,0.63,360,1.2,0
4426,169,22,16.5,0,18.94577083,0.74,360,1.2,0
4427,169,23,15.2,0,18.95107292,0.74,360,1.2,0
4428,169,24,13,0,18.96015625,0.81,360,3,0
4429,170,1,12.1,0,18.97165625,0.88,360,3,0
4430,170,2,12.6,0,18.9754375,0.89,360,3,0
4431,170,3,12.7,0,18.98377083,0.91,360,3,0
4432,170,4,12.4,0,18.99771875,0.9,360,3,0
4433,170,5,13.2,33.66666667,19.00248958,0.85,360,3,0
4434,170,6,13.9,112.2222222,19.01180208,0.79,360,3,0
4435,170,7,14.7,202,19.02494792,0.75,360,3,0
4436,170,8,15.3,258.1111111,19.029125,0.72,360,3,0
4437,170,9,15.8,303,19.03723958,0.72,360,3,0
4438,170,10,16.6,370.3333333,19.04891667,0.71,360,3,0
4439,170,11,16.9,471.3333333,19.052625,0.71,360,3,0
4440,170,12,18.3,729.4444444,19.05977083,0.67,360,3,0
4441,170,13,18.2,639.6666667,19.06952083,0.65,360,3,0
4442,170,14,18,505,19.07242708,0.65,360,3,0
4443,170,15,16.6,482.5555556,19.07765625,0.78,360,3,0
4444,170,16,17.6,392.7777778,19.08404167,0.82,360,3,0
4445,170,17,17.3,325.4444444,19.08580208,0.85,360,3,0
4446,170,18,16.7,213.2222222,19.08876042,0.85,360,3,0
4447,170,19,16.3,168.3333333,19.09196875,0.7,360,3,0
4448,170,20,14.4,22.44444444,19.09285417,0.68,360,3,0
4449,170,21,12.9,0,19.09428125,0.65,360,3,0
4450,170,22,12.5,0,19.09576042,0.7,360,3,0
4451,170,23,11.1,0,19.09629167,0.76,360,3,0
4452,170,24,10,0,19.09785417,0.79,360,2.9,0
4453,171,1,9.3,0,19.10072917,0.84,360,2.9,0
4454,171,2,8.1,0,19.10157292,0.88,360,2.9,0
4455,171,3,8,0,19.10297917,0.9,360,2.9,0
4456,171,4,9.1,11.22222222,19.10469792,0.91,360,2.9,0
4457,171,5,9.6,78.55555556,19.10519792,0.91,360,2.9,0
4458,171,6,11.5,359.1111111,19.10629167,0.85,360,2.9,0
4459,171,7,13.5,695.7777778,19.10789583,0.69,360,2.9,0
4460,171,8,14.6,864.1111111,19.10839583,0.61,360,2.9,0
4461,171,9,15.8,1301.777778,19.10916667,0.5,360,2.9,0
4462,171,10,14.6,673.3333333,19.1096875,0.57,360,2.9,0
4463,171,11,14.3,695.7777778,19.10970833,0.56,360,2.9,0
4464,171,12,14.8,897.7777778,19.1095,0.52,360,2.9,0
4465,171,13,14.8,965.1111111,19.10832292,0.48,360,2.9,0
4466,171,14,15.4,1200.777778,19.10770833,0.48,360,2.9,0
4467,171,15,16,1043.666667,19.10617708,0.45,360,2.9,0
4468,171,16,16.2,1088.555556,19.10297917,0.43,360,2.9,0
4469,171,17,16.1,875.3333333,19.10166667,0.41,360,2.9,0
4470,171,18,15.9,549.8888889,19.09872917,0.46,360,2.9,0
4471,171,19,14.6,291.7777778,19.09426042,0.48,360,2.9,0
4472,171,20,12.4,56.11111111,19.09336458,0.56,360,2.9,0
4473,171,21,10.7,0,19.09244792,0.65,360,2.9,0
4474,171,22,8.9,0,19.09294792,0.71,360,2.9,0
4475,171,23,9.5,0,19.09363542,0.74,360,2.9,0
4476,171,24,6.9,0,19.0961875,0.83,360,1.1,0
4477,172,1,6.8,0,19.10391667,0.86,360,1.1,0
4478,172,2,6.9,0,19.107625,0.87,360,1.1,0
4479,172,3,5.9,0,19.11664583,0.9,360,1.1,0
4480,172,4,5.9,11.22222222,19.13298958,0.92,360,1.1,0
4481,172,5,7,89.77777778,19.13895833,0.93,360,1.1,0
4482,172,6,9,370.3333333,19.15125,0.9,360,1.1,0
4483,172,7,11.9,673.3333333,19.16955208,0.77,360,1.1,0
4484,172,8,14.7,1032.444444,19.17551042,0.66,360,1.1,0
4485,172,9,16,1335.444444,19.18709375,0.54,360,1.1,0
4486,172,10,15.7,1133.444444,19.20332292,0.5,360,1.1,0
4487,172,11,17.1,1537.444444,19.20833333,0.42,360,1.1,0
4488,172,12,17.4,1167.111111,19.21761458,0.41,360,1.1,0
4489,172,13,17.6,1930.222222,19.22971875,0.42,360,1.1,0
4490,172,14,17.2,740.6666667,19.23326042,0.41,360,1.1,0
4491,172,15,17.9,606,19.23967708,0.42,360,1.1,0
4492,172,16,18.2,841.6666667,19.24751042,0.39,360,1.1,0
4493,172,17,18,695.7777778,19.249625,0.42,360,1.1,0
4494,172,18,18.1,617.2222222,19.25332292,0.44,360,1.1,0
4495,172,19,17.1,269.3333333,19.25833333,0.48,360,1.1,0
4496,172,20,15.6,44.88888889,19.26025,0.51,360,1.1,0
4497,172,21,11.8,0,19.26496875,0.7,360,1.1,0
4498,172,22,10,0,19.27602083,0.7,360,1.1,0
4499,172,23,9.9,0,19.28122917,0.74,360,1.1,0
4500,172,24,9.4,0,19.29413542,0.72,360,1.2,0
4501,173,1,10.2,0,19.31932292,0.68,360,1.2,0
4502,173,2,8.4,0,19.32898958,0.8,360,1.2,0
4503,173,3,8.1,0,19.34976042,0.86,360,1.2,0
4504,173,4,7.4,0,19.38339583,0.9,360,1.2,0
4505,173,5,9.6,78.55555556,19.3950625,0.88,360,1.2,0
4506,173,6,11.7,325.4444444,19.41861458,0.79,360,1.2,0
4507,173,7,16.9,650.8888889,19.45379167,0.66,360,1.2,0
4508,173,8,18.5,976.3333333,19.46539583,0.5,360,1.2,0
4509,173,9,18.5,1391.555556,19.48835417,0.45,360,1.2,0
4510,173,10,18.3,1212,19.52198958,0.48,360,1.2,0
4511,173,11,19.9,1919,19.53294792,0.39,360,1.2,0
4512,173,12,20.1,1380.333333,19.55757292,0.39,360,1.2,0
4513,173,13,21.8,1975.111111,19.59727083,0.4,360,1.2,0
4514,173,14,20.9,1728.222222,19.60984375,0.36,360,1.2,0
4515,173,15,20.4,1301.777778,19.63402083,0.4,360,1.2,0
